X,Y,Z,ScaledValTrue
28.0,16.0,16.0,0.03397662565112114
28.0,17.0,16.0,0.04865453019738197
28.0,18.0,16.0,0.051644474267959595
28.0,19.0,16.0,0.016036968678236008
28.0,20.0,16.0,0.7281870245933533
28.0,21.0,16.0,0.7472139000892639
28.0,22.0,16.0,0.7580864429473877
28.0,23.0,16.0,0.7526502013206482
28.0,24.0,16.0,0.7907040119171143
28.0,25.0,16.0,0.8695298433303833
28.0,26.0,16.0,0.8668116331100464
28.0,27.0,16.0,0.8613753914833069
28.0,28.0,16.0,0.8233215808868408
28.0,29.0,16.0,0.8396303653717041
28.0,30.0,16.0,0.8151671886444092
28.0,31.0,16.0,0.21880947053432465
28.0,32.0,16.0,0.25631964206695557
28.0,33.0,16.0,0.23104102909564972
28.0,34.0,16.0,0.2291383594274521
28.0,35.0,16.0,0.3066050410270691
28.0,36.0,16.0,0.12014134973287582
28.0,37.0,16.0,0.19054089486598969
28.0,38.0,16.0,0.20032617449760437
28.0,39.0,16.0,0.10138625651597977
28.0,40.0,16.0,0.10845339298248291
28.0,41.0,16.0,0.08453384786844254
28.0,42.0,16.0,0.08263115584850311
28.0,43.0,16.0,0.029627615585923195
28.0,44.0,16.0,0.08888285607099533
28.0,45.0,16.0,0.08725197613239288
28.0,46.0,16.0,0.08371840417385101
28.0,47.0,16.0,0.06360424309968948
28.0,48.0,16.0,0.6629519462585449
28.0,49.0,16.0,0.7309051752090454
28.0,50.0,16.0,0.7472139000892639
28.0,51.0,16.0,0.7037238478660583
28.0,52.0,16.0,0.7064419984817505
28.0,53.0,16.0,0.7254689335823059
28.0,54.0,16.0,0.7363414764404297
28.0,55.0,16.0,0.6928513646125793
28.0,56.0,16.0,0.7037238478660583
28.0,57.0,16.0,0.6982875466346741
28.0,58.0,16.0,0.48328351974487305
28.0,59.0,16.0,0.2150040864944458
28.0,60.0,16.0,0.30606144666671753
28.0,61.0,16.0,0.30823594331741333
28.0,62.0,16.0,0.31448763608932495
28.0,63.0,16.0,0.33596083521842957
28.0,64.0,16.0,0.3346017897129059
28.0,65.0,16.0,0.2826855182647705
28.0,66.0,16.0,0.352541446685791
28.0,67.0,16.0,0.208480566740036
28.0,68.0,16.0,0.12204404175281525
28.0,69.0,16.0,0.11062788963317871
28.0,70.0,16.0,0.11035608500242233
28.0,71.0,16.0,0.05871161073446274
28.0,72.0,16.0,0.10192988067865372
28.0,73.0,16.0,0.07583582401275635
28.0,74.0,16.0,0.07692308723926544
28.0,75.0,16.0,0.0494699627161026
28.0,76.0,16.0,0.058439791202545166
28.0,77.0,16.0,0.052188098430633545
28.0,78.0,16.0,0.06088611111044884
28.0,79.0,16.0,0.08969829231500626
28.0,80.0,16.0,0.08127208799123764
28.0,81.0,16.0,0.7771133780479431
28.0,82.0,16.0,0.7309051752090454
28.0,83.0,16.0,0.7961402535438538
28.0,84.0,16.0,0.8233215808868408
28.0,85.0,16.0,0.8423484563827515
28.0,86.0,16.0,0.8042946457862854
28.0,87.0,16.0,0.8369122743606567
28.0,88.0,16.0,0.8532209992408752
28.0,89.0,16.0,0.8233215808868408
28.0,90.0,16.0,0.8151671886444092
28.0,91.0,16.0,0.8341941237449646
28.0,92.0,16.0,0.8369122743606567
28.0,93.0,16.0,0.21038326621055603
28.0,94.0,16.0,0.36803480982780457
28.0,95.0,16.0,0.27915194630622864
28.0,96.0,16.0,0.2829573154449463
28.0,97.0,16.0,0.18102744221687317
28.0,98.0,16.0,0.1742321252822876
28.0,99.0,16.0,0.1742321252822876
28.0,100.0,16.0,0.14541995525360107
28.0,101.0,16.0,0.23104102909564972
28.0,102.0,16.0,0.3106822669506073
28.0,103.0,16.0,0.25876596570014954
28.0,104.0,16.0,0.20467519760131836
28.0,105.0,16.0,0.11416146159172058
28.0,106.0,16.0,0.11878228932619095
28.0,107.0,16.0,0.1011144369840622
28.0,108.0,16.0,0.11660777777433395
28.0,109.0,16.0,0.10301712900400162
28.0,110.0,16.0,0.08154390752315521
28.0,111.0,16.0,0.07366132736206055
28.0,112.0,16.0,0.10981246083974838
28.0,113.0,16.0,0.0687686875462532
28.0,114.0,16.0,0.10790976881980896
28.0,115.0,16.0,0.0709431990981102
28.0,116.0,16.0,0.0687686875462532
28.0,117.0,16.0,0.16743682324886322
28.0,118.0,16.0,0.2946452796459198
28.0,119.0,16.0,0.26719215512275696
28.0,120.0,16.0,0.27290022373199463
28.0,121.0,16.0,0.22995378077030182
28.0,122.0,16.0,0.4085349440574646
28.0,123.0,16.0,0.32318565249443054
28.0,124.0,16.0,0.4009241759777069
28.0,125.0,16.0,0.46914926171302795
28.0,126.0,16.0,0.5939114093780518
28.0,127.0,16.0,0.45746129751205444
28.0,128.0,16.0,0.37374287843704224
28.0,129.0,16.0,0.24435988068580627
28.0,130.0,16.0,0.20086981356143951
29.0,1.0,16.0,0.17803750932216644
29.0,2.0,16.0,0.12476217746734619
29.0,3.0,16.0,0.064419686794281
29.0,4.0,16.0,0.11470508575439453
29.0,5.0,16.0,0.14161457121372223
29.0,6.0,16.0,0.1731448769569397
29.0,7.0,16.0,0.11117151379585266
29.0,8.0,16.0,0.1783093363046646
29.0,9.0,16.0,0.13726557791233063
29.0,10.0,16.0,0.057352542877197266
29.0,11.0,16.0,0.03615112975239754
29.0,12.0,16.0,0.07148682326078415
29.0,13.0,16.0,0.09187280386686325
29.0,14.0,16.0,0.12313129007816315
29.0,15.0,16.0,0.14487633109092712
29.0,16.0,16.0,0.15004077553749084
29.0,17.0,16.0,0.037238381803035736
29.0,18.0,16.0,0.07991302758455276
29.0,19.0,16.0,0.0494699627161026
29.0,20.0,16.0,0.044577326625585556
29.0,21.0,16.0,0.763522744178772
29.0,22.0,16.0,0.7580864429473877
29.0,23.0,16.0,0.763522744178772
29.0,24.0,16.0,0.7934221625328064
29.0,25.0,16.0,0.8314759731292725
29.0,26.0,16.0,0.8613753914833069
29.0,27.0,16.0,0.8695298433303833
29.0,28.0,16.0,0.8613753914833069
29.0,29.0,16.0,0.8698015809059143
29.0,30.0,16.0,0.8151671886444092
29.0,31.0,16.0,0.15139985084533691
29.0,32.0,16.0,0.16254419088363647
29.0,33.0,16.0,0.16254419088363647
29.0,34.0,16.0,0.24001087248325348
29.0,35.0,16.0,0.24272900819778442
29.0,36.0,16.0,0.14786627888679504
29.0,37.0,16.0,0.21038326621055603
29.0,38.0,16.0,0.22533296048641205
29.0,39.0,16.0,0.08643653988838196
29.0,40.0,16.0,0.1204131618142128
29.0,41.0,16.0,0.10491982102394104
29.0,42.0,16.0,0.0720304474234581
29.0,43.0,16.0,0.06931231170892715
29.0,44.0,16.0,0.053275350481271744
29.0,45.0,16.0,0.053818974643945694
29.0,46.0,16.0,0.04974178224802017
29.0,47.0,16.0,0.054906222969293594
29.0,48.0,16.0,0.7608045339584351
29.0,49.0,16.0,0.7472139000892639
29.0,50.0,16.0,0.7526502013206482
29.0,51.0,16.0,0.7417776584625244
29.0,52.0,16.0,0.7064419984817505
29.0,53.0,16.0,0.6403914093971252
29.0,54.0,16.0,0.7037238478660583
29.0,55.0,16.0,0.7037238478660583
29.0,56.0,16.0,0.71378093957901
29.0,57.0,16.0,0.6629519462585449
29.0,58.0,16.0,0.4656156599521637
29.0,59.0,16.0,0.2856754660606384
29.0,60.0,16.0,0.29953792691230774
29.0,61.0,16.0,0.2987224757671356
29.0,62.0,16.0,0.3408534824848175
29.0,63.0,16.0,0.337319940328598
29.0,64.0,16.0,0.36287033557891846
29.0,65.0,16.0,0.3688502609729767
29.0,66.0,16.0,0.3452025353908539
29.0,67.0,16.0,0.22016853094100952
29.0,68.0,16.0,0.13672195374965668
29.0,69.0,16.0,0.15737973153591156
29.0,70.0,16.0,0.07284588366746902
29.0,71.0,16.0,0.0989399403333664
29.0,72.0,16.0,0.08589291572570801
29.0,73.0,16.0,0.09594999253749847
29.0,74.0,16.0,0.07447677105665207
29.0,75.0,16.0,0.04158738628029823
29.0,76.0,16.0,0.03125849738717079
29.0,77.0,16.0,0.04376189410686493
29.0,78.0,16.0,0.036694757640361786
29.0,79.0,16.0,0.06278880685567856
29.0,80.0,16.0,0.5379179120063782
29.0,81.0,16.0,0.7417776584625244
29.0,82.0,16.0,0.739059567451477
29.0,83.0,16.0,0.7526502013206482
29.0,84.0,16.0,0.8206034302711487
29.0,85.0,16.0,0.7961402535438538
29.0,86.0,16.0,0.7988583445549011
29.0,87.0,16.0,0.7879859209060669
29.0,88.0,16.0,0.8151671886444092
29.0,89.0,16.0,0.8233215808868408
29.0,90.0,16.0,0.8586573004722595
29.0,91.0,16.0,0.8749660849571228
29.0,92.0,16.0,0.8477847576141357
29.0,93.0,16.0,0.8613753914833069
29.0,94.0,16.0,0.5042130947113037
29.0,95.0,16.0,0.3625985383987427
29.0,96.0,16.0,0.21962489187717438
29.0,97.0,16.0,0.19624899327754974
29.0,98.0,16.0,0.18782278895378113
29.0,99.0,16.0,0.19380266964435577
29.0,100.0,16.0,0.28431639075279236
29.0,101.0,16.0,0.2957325279712677
29.0,102.0,16.0,0.3022560477256775
29.0,103.0,16.0,0.15982605516910553
29.0,104.0,16.0,0.13373200595378876
29.0,105.0,16.0,0.17776569724082947
29.0,106.0,16.0,0.14705082774162292
29.0,107.0,16.0,0.10981246083974838
29.0,108.0,16.0,0.07991302758455276
29.0,109.0,16.0,0.08698016405105591
29.0,110.0,16.0,0.04593639448285103
29.0,111.0,16.0,0.06034248694777489
29.0,112.0,16.0,0.08589291572570801
29.0,113.0,16.0,0.08779560029506683
29.0,114.0,16.0,0.1022016853094101
29.0,115.0,16.0,0.05626529082655907
29.0,116.0,16.0,0.04919815808534622
29.0,117.0,16.0,0.11198695749044418
29.0,118.0,16.0,0.2655613124370575
29.0,119.0,16.0,0.17042674124240875
29.0,120.0,16.0,0.27262842655181885
29.0,121.0,16.0,0.2669203579425812
29.0,122.0,16.0,0.17504756152629852
29.0,123.0,16.0,0.421310156583786
29.0,124.0,16.0,0.4308236241340637
29.0,125.0,16.0,0.37591737508773804
29.0,126.0,16.0,0.4976896047592163
29.0,127.0,16.0,0.4805653989315033
29.0,128.0,16.0,0.318293035030365
29.0,129.0,16.0,0.27045392990112305
29.0,130.0,16.0,0.3764609694480896
30.0,1.0,16.0,0.12313129007816315
30.0,2.0,16.0,0.1342756301164627
30.0,3.0,16.0,0.15004077553749084
30.0,4.0,16.0,0.12938299775123596
30.0,5.0,16.0,0.23566187918186188
30.0,6.0,16.0,0.1600978672504425
30.0,7.0,16.0,0.19543354213237762
30.0,8.0,16.0,0.07909758388996124
30.0,9.0,16.0,0.03751019388437271
30.0,10.0,16.0,0.03805381804704666
30.0,11.0,16.0,0.04811090603470802
30.0,12.0,16.0,0.054906222969293594
30.0,13.0,16.0,0.06904050707817078
30.0,14.0,16.0,0.08263115584850311
30.0,15.0,16.0,0.08426202833652496
30.0,16.0,16.0,0.08942648023366928
30.0,17.0,16.0,0.12068497389554977
30.0,18.0,16.0,0.14025551080703735
30.0,19.0,16.0,0.08371840417385101
30.0,20.0,16.0,0.05653709918260574
30.0,21.0,16.0,0.03153030946850777
30.0,22.0,16.0,0.7336232662200928
30.0,23.0,16.0,0.7580864429473877
30.0,24.0,16.0,0.7417776584625244
30.0,25.0,16.0,0.7526502013206482
30.0,26.0,16.0,0.7961402535438538
30.0,27.0,16.0,0.8097308874130249
30.0,28.0,16.0,0.8314759731292725
30.0,29.0,16.0,0.8287578225135803
30.0,30.0,16.0,0.8314759731292725
30.0,31.0,16.0,0.28105464577674866
30.0,32.0,16.0,0.18755096197128296
30.0,33.0,16.0,0.13835282623767853
30.0,34.0,16.0,0.10573525726795197
30.0,35.0,16.0,0.24816526472568512
30.0,36.0,16.0,0.20820875465869904
30.0,37.0,16.0,0.22832292318344116
30.0,38.0,16.0,0.18456101417541504
30.0,39.0,16.0,0.16689318418502808
30.0,40.0,16.0,0.14243002235889435
30.0,41.0,16.0,0.10709432512521744
30.0,42.0,16.0,0.07393314689397812
30.0,43.0,16.0,0.05816798657178879
30.0,44.0,16.0,0.057896167039871216
30.0,45.0,16.0,0.056808918714523315
30.0,46.0,16.0,0.09268823266029358
30.0,47.0,16.0,0.09703724831342697
30.0,48.0,16.0,0.7336232662200928
30.0,49.0,16.0,0.7200326323509216
30.0,50.0,16.0,0.722750723361969
30.0,51.0,16.0,0.7499321103096008
30.0,52.0,16.0,0.7934221625328064
30.0,53.0,16.0,0.7417776584625244
30.0,54.0,16.0,0.7118782997131348
30.0,55.0,16.0,0.7336232662200928
30.0,56.0,16.0,0.7417776584625244
30.0,57.0,16.0,0.7200326323509216
30.0,58.0,16.0,0.39630335569381714
30.0,59.0,16.0,0.2862190902233124
30.0,60.0,16.0,0.43816256523132324
30.0,61.0,16.0,0.3416689336299896
30.0,62.0,16.0,0.20086981356143951
30.0,63.0,16.0,0.3914107084274292
30.0,64.0,16.0,0.4161457121372223
30.0,65.0,16.0,0.41560205817222595
30.0,66.0,16.0,0.34792062640190125
30.0,67.0,16.0,0.25197064876556396
30.0,68.0,16.0,0.1568361222743988
30.0,69.0,16.0,0.17396031320095062
30.0,70.0,16.0,0.11198695749044418
30.0,71.0,16.0,0.12476217746734619
30.0,72.0,16.0,0.059527043253183365
30.0,73.0,16.0,0.1299266219139099
30.0,74.0,16.0,0.1000271886587143
30.0,75.0,16.0,0.039412885904312134
30.0,76.0,16.0,0.07855395972728729
30.0,77.0,16.0,0.035335689783096313
30.0,78.0,16.0,0.0731177031993866
30.0,79.0,16.0,0.05245990678668022
30.0,80.0,16.0,0.10301712900400162
30.0,81.0,16.0,0.5479750037193298
30.0,82.0,16.0,0.701005756855011
30.0,83.0,16.0,0.7798314690589905
30.0,84.0,16.0,0.7716770768165588
30.0,85.0,16.0,0.7879859209060669
30.0,86.0,16.0,0.763522744178772
30.0,87.0,16.0,0.7689589858055115
30.0,88.0,16.0,0.7988583445549011
30.0,89.0,16.0,0.7961402535438538
30.0,90.0,16.0,0.8233215808868408
30.0,91.0,16.0,0.8233215808868408
30.0,92.0,16.0,0.8314759731292725
30.0,93.0,16.0,0.8722479343414307
30.0,94.0,16.0,0.20549063384532928
30.0,95.0,16.0,0.3240010738372803
30.0,96.0,16.0,0.12394673377275467
30.0,97.0,16.0,0.11959771811962128
30.0,98.0,16.0,0.18211469054222107
30.0,99.0,16.0,0.17586301267147064
30.0,100.0,16.0,0.45854851603507996
30.0,101.0,16.0,0.41016578674316406
30.0,102.0,16.0,0.27453112602233887
30.0,103.0,16.0,0.33269912004470825
30.0,104.0,16.0,0.2011416107416153
30.0,105.0,16.0,0.126936674118042
30.0,106.0,16.0,0.17042674124240875
30.0,107.0,16.0,0.14270183444023132
30.0,108.0,16.0,0.1720576286315918
30.0,109.0,16.0,0.08643653988838196
30.0,110.0,16.0,0.07746671140193939
30.0,111.0,16.0,0.0472954623401165
30.0,112.0,16.0,0.09703724831342697
30.0,113.0,16.0,0.11171514540910721
30.0,114.0,16.0,0.08371840417385101
30.0,115.0,16.0,0.05599347501993179
30.0,116.0,16.0,0.04892633855342865
30.0,117.0,16.0,0.08562109619379044
30.0,118.0,16.0,0.2044033706188202
30.0,119.0,16.0,0.07991302758455276
30.0,120.0,16.0,0.2150040864944458
30.0,121.0,16.0,0.17776569724082947
30.0,122.0,16.0,0.17151398956775665
30.0,123.0,16.0,0.20739330351352692
30.0,124.0,16.0,0.2845882177352905
30.0,125.0,16.0,0.361239492893219
30.0,126.0,16.0,0.2193530797958374
30.0,127.0,16.0,0.31367218494415283
30.0,128.0,16.0,0.3954879343509674
30.0,129.0,16.0,0.23702092468738556
30.0,130.0,16.0,0.3076923191547394
31.0,1.0,16.0,0.08725197613239288
31.0,2.0,16.0,0.04430552199482918
31.0,3.0,16.0,0.07909758388996124
31.0,4.0,16.0,0.13563469052314758
31.0,5.0,16.0,0.1473226547241211
31.0,6.0,16.0,0.13780920207500458
31.0,7.0,16.0,0.17504756152629852
31.0,8.0,16.0,0.07148682326078415
31.0,9.0,16.0,0.037238381803035736
31.0,10.0,16.0,0.054634418338537216
31.0,11.0,16.0,0.06061430275440216
31.0,12.0,16.0,0.09323185682296753
31.0,13.0,16.0,0.03560750186443329
31.0,14.0,16.0,0.05979885905981064
31.0,15.0,16.0,0.05300353094935417
31.0,16.0,16.0,0.06523512303829193
31.0,17.0,16.0,0.06007067859172821
31.0,18.0,16.0,0.09758087247610092
31.0,19.0,16.0,0.0676814392209053
31.0,20.0,16.0,0.1011144369840622
31.0,21.0,16.0,0.08861104398965836
31.0,22.0,16.0,0.10573525726795197
31.0,23.0,16.0,0.763522744178772
31.0,24.0,16.0,0.7798314690589905
31.0,25.0,16.0,0.7580864429473877
31.0,26.0,16.0,0.7743952870368958
31.0,27.0,16.0,0.7771133780479431
31.0,28.0,16.0,0.801576554775238
31.0,29.0,16.0,0.7934221625328064
31.0,30.0,16.0,0.8070127964019775
31.0,31.0,16.0,0.7907040119171143
31.0,32.0,16.0,0.31448763608932495
31.0,33.0,16.0,0.16471868753433228
31.0,34.0,16.0,0.2334873527288437
31.0,35.0,16.0,0.2902962863445282
31.0,36.0,16.0,0.2593095898628235
31.0,37.0,16.0,0.2696384787559509
31.0,38.0,16.0,0.23674912750720978
31.0,39.0,16.0,0.17396031320095062
31.0,40.0,16.0,0.21364501118659973
31.0,41.0,16.0,0.22424571216106415
31.0,42.0,16.0,0.07991302758455276
31.0,43.0,16.0,0.033161189407110214
31.0,44.0,16.0,0.06197335943579674
31.0,45.0,16.0,0.10356075316667557
31.0,46.0,16.0,0.0967654287815094
31.0,47.0,16.0,0.08181571215391159
31.0,48.0,16.0,0.739059567451477
31.0,49.0,16.0,0.7363414764404297
31.0,50.0,16.0,0.7417776584625244
31.0,51.0,16.0,0.739059567451477
31.0,52.0,16.0,0.7798314690589905
31.0,53.0,16.0,0.7771133780479431
31.0,54.0,16.0,0.801576554775238
31.0,55.0,16.0,0.7907040119171143
31.0,56.0,16.0,0.7499321103096008
31.0,57.0,16.0,0.7662408351898193
31.0,58.0,16.0,0.4011959731578827
31.0,59.0,16.0,0.4085349440574646
31.0,60.0,16.0,0.4438706040382385
31.0,61.0,16.0,0.35226964950561523
31.0,62.0,16.0,0.26175591349601746
31.0,63.0,16.0,0.3870617151260376
31.0,64.0,16.0,0.39521610736846924
31.0,65.0,16.0,0.421310156583786
31.0,66.0,16.0,0.14677903056144714
31.0,67.0,16.0,0.20141342282295227
31.0,68.0,16.0,0.16526229679584503
31.0,69.0,16.0,0.21690675616264343
31.0,70.0,16.0,0.12856754660606384
31.0,71.0,16.0,0.167708620429039
31.0,72.0,16.0,0.09078554064035416
31.0,73.0,16.0,0.06088611111044884
31.0,74.0,16.0,0.11307421326637268
31.0,75.0,16.0,0.08399022370576859
31.0,76.0,16.0,0.13835282623767853
31.0,77.0,16.0,0.08453384786844254
31.0,78.0,16.0,0.08480565249919891
31.0,79.0,16.0,0.15330252051353455
31.0,80.0,16.0,0.11035608500242233
31.0,81.0,16.0,0.7961402535438538
31.0,82.0,16.0,0.7771133780479431
31.0,83.0,16.0,0.7662408351898193
31.0,84.0,16.0,0.7662408351898193
31.0,85.0,16.0,0.7798314690589905
31.0,86.0,16.0,0.7417776584625244
31.0,87.0,16.0,0.7281870245933533
31.0,88.0,16.0,0.7662408351898193
31.0,89.0,16.0,0.78526771068573
31.0,90.0,16.0,0.8124490976333618
31.0,91.0,16.0,0.8206034302711487
31.0,92.0,16.0,0.8178852796554565
31.0,93.0,16.0,0.8287578225135803
31.0,94.0,16.0,0.18836639821529388
31.0,95.0,16.0,0.32209840416908264
31.0,96.0,16.0,0.19189997017383575
31.0,97.0,16.0,0.2171785831451416
31.0,98.0,16.0,0.15330252051353455
31.0,99.0,16.0,0.19842348992824554
31.0,100.0,16.0,0.337863564491272
31.0,101.0,16.0,0.5618374943733215
31.0,102.0,16.0,0.27779287099838257
31.0,103.0,16.0,0.49850502610206604
31.0,104.0,16.0,0.3731992542743683
31.0,105.0,16.0,0.20467519760131836
31.0,106.0,16.0,0.31122586131095886
31.0,107.0,16.0,0.29709160327911377
31.0,108.0,16.0,0.14215821027755737
31.0,109.0,16.0,0.08861104398965836
31.0,110.0,16.0,0.11307421326637268
31.0,111.0,16.0,0.027996739372611046
31.0,112.0,16.0,0.03288936987519264
31.0,113.0,16.0,0.0462082140147686
31.0,114.0,16.0,0.09160098433494568
31.0,115.0,16.0,0.06251698732376099
31.0,116.0,16.0,0.05191628262400627
31.0,117.0,16.0,0.058439791202545166
31.0,118.0,16.0,0.07828214019536972
31.0,119.0,16.0,0.06387605518102646
31.0,120.0,16.0,0.126936674118042
31.0,121.0,16.0,0.12612123787403107
31.0,122.0,16.0,0.15710791945457458
31.0,123.0,16.0,0.18510465323925018
31.0,124.0,16.0,0.1924436092376709
31.0,125.0,16.0,0.3761892020702362
31.0,126.0,16.0,0.34465888142585754
31.0,127.0,16.0,0.39929330348968506
31.0,128.0,16.0,0.3416689336299896
31.0,129.0,16.0,0.2332155555486679
31.0,130.0,16.0,0.12313129007816315
32.0,1.0,16.0,0.1022016853094101
32.0,2.0,16.0,0.10573525726795197
32.0,3.0,16.0,0.05300353094935417
32.0,4.0,16.0,0.07284588366746902
32.0,5.0,16.0,0.10872519761323929
32.0,6.0,16.0,0.05653709918260574
32.0,7.0,16.0,0.11796684563159943
32.0,8.0,16.0,0.11633597314357758
32.0,9.0,16.0,0.06632237136363983
32.0,10.0,16.0,0.08235934376716614
32.0,11.0,16.0,0.09078554064035416
32.0,12.0,16.0,0.11796684563159943
32.0,13.0,16.0,0.09921174496412277
32.0,14.0,16.0,0.09703724831342697
32.0,15.0,16.0,0.04484914615750313
32.0,16.0,16.0,0.015765152871608734
32.0,17.0,16.0,0.03751019388437271
32.0,18.0,16.0,0.1138896495103836
32.0,19.0,16.0,0.10491982102394104
32.0,20.0,16.0,0.06170155480504036
32.0,21.0,16.0,0.07801033556461334
32.0,22.0,16.0,0.057896167039871216
32.0,23.0,16.0,0.78526771068573
32.0,24.0,16.0,0.7363414764404297
32.0,25.0,16.0,0.7716770768165588
32.0,26.0,16.0,0.7499321103096008
32.0,27.0,16.0,0.7431367635726929
32.0,28.0,16.0,0.7825496196746826
32.0,29.0,16.0,0.8151671886444092
32.0,30.0,16.0,0.826039731502533
32.0,31.0,16.0,0.2652894854545593
32.0,32.0,16.0,0.2593095898628235
32.0,33.0,16.0,0.21636314690113068
32.0,34.0,16.0,0.479478120803833
32.0,35.0,16.0,0.31639033555984497
32.0,36.0,16.0,0.39929330348968506
32.0,37.0,16.0,0.22560478746891022
32.0,38.0,16.0,0.17667844891548157
32.0,39.0,16.0,0.16961131989955902
32.0,40.0,16.0,0.2302256077528
32.0,41.0,16.0,0.1568361222743988
32.0,42.0,16.0,0.021473228931427002
32.0,43.0,16.0,0.04593639448285103
32.0,44.0,16.0,0.09160098433494568
32.0,45.0,16.0,0.11225877702236176
32.0,46.0,16.0,0.11687959730625153
32.0,47.0,16.0,0.12313129007816315
32.0,48.0,16.0,0.1128024011850357
32.0,49.0,16.0,0.7526502013206482
32.0,50.0,16.0,0.7934221625328064
32.0,51.0,16.0,0.7662408351898193
32.0,52.0,16.0,0.78526771068573
32.0,53.0,16.0,0.7526502013206482
32.0,54.0,16.0,0.8042946457862854
32.0,55.0,16.0,0.7988583445549011
32.0,56.0,16.0,0.7743952870368958
32.0,57.0,16.0,0.739059567451477
32.0,58.0,16.0,0.7118782997131348
32.0,59.0,16.0,0.36939385533332825
32.0,60.0,16.0,0.529219925403595
32.0,61.0,16.0,0.5245991349220276
32.0,62.0,16.0,0.43462899327278137
32.0,63.0,16.0,0.547703206539154
32.0,64.0,16.0,0.5153574347496033
32.0,65.0,16.0,0.44876325130462646
32.0,66.0,16.0,0.2568632960319519
32.0,67.0,16.0,0.20304431021213531
32.0,68.0,16.0,0.20032617449760437
32.0,69.0,16.0,0.16254419088363647
32.0,70.0,16.0,0.10138625651597977
32.0,71.0,16.0,0.1375373750925064
32.0,72.0,16.0,0.09078554064035416
32.0,73.0,16.0,0.07284588366746902
32.0,74.0,16.0,0.12748029828071594
32.0,75.0,16.0,0.12612123787403107
32.0,76.0,16.0,0.13182930648326874
32.0,77.0,16.0,0.10790976881980896
32.0,78.0,16.0,0.1633596122264862
32.0,79.0,16.0,0.18401740491390228
32.0,80.0,16.0,0.20902419090270996
32.0,81.0,16.0,0.5210655331611633
32.0,82.0,16.0,0.8042946457862854
32.0,83.0,16.0,0.7689589858055115
32.0,84.0,16.0,0.801576554775238
32.0,85.0,16.0,0.78526771068573
32.0,86.0,16.0,0.7988583445549011
32.0,87.0,16.0,0.78526771068573
32.0,88.0,16.0,0.7472139000892639
32.0,89.0,16.0,0.7336232662200928
32.0,90.0,16.0,0.7526502013206482
32.0,91.0,16.0,0.7934221625328064
32.0,92.0,16.0,0.7961402535438538
32.0,93.0,16.0,0.801576554775238
32.0,94.0,16.0,0.801576554775238
32.0,95.0,16.0,0.26909488439559937
32.0,96.0,16.0,0.3772764503955841
32.0,97.0,16.0,0.15710791945457458
32.0,98.0,16.0,0.18945364654064178
32.0,99.0,16.0,0.13889645040035248
32.0,100.0,16.0,0.3837999403476715
32.0,101.0,16.0,0.23620548844337463
32.0,102.0,16.0,0.3517260253429413
32.0,103.0,16.0,0.4001087546348572
32.0,104.0,16.0,0.4302799701690674
32.0,105.0,16.0,0.2204403281211853
32.0,106.0,16.0,0.228051096200943
32.0,107.0,16.0,0.1342756301164627
32.0,108.0,16.0,0.11606415361166
32.0,109.0,16.0,0.15438979864120483
32.0,110.0,16.0,0.09649361670017242
32.0,111.0,16.0,0.05626529082655907
32.0,112.0,16.0,0.030443057417869568
32.0,113.0,16.0,0.04865453019738197
32.0,114.0,16.0,0.08861104398965836
32.0,115.0,16.0,0.0742049515247345
32.0,116.0,16.0,0.052731722593307495
32.0,117.0,16.0,0.06740963459014893
32.0,118.0,16.0,0.09160098433494568
32.0,119.0,16.0,0.09540636837482452
32.0,120.0,16.0,0.22995378077030182
32.0,121.0,16.0,0.14378908276557922
32.0,122.0,16.0,0.2622995376586914
32.0,123.0,16.0,0.20875237882137299
32.0,124.0,16.0,0.34221258759498596
32.0,125.0,16.0,0.30823594331741333
32.0,126.0,16.0,0.4223973751068115
32.0,127.0,16.0,0.3375917673110962
32.0,128.0,16.0,0.4416961073875427
32.0,129.0,16.0,0.2375645637512207
32.0,130.0,16.0,0.16036967933177948
33.0,1.0,16.0,0.1149769052863121
33.0,2.0,16.0,0.10491982102394104
33.0,3.0,16.0,0.08888285607099533
33.0,4.0,16.0,0.0731177031993866
33.0,5.0,16.0,0.0472954623401165
33.0,6.0,16.0,0.07148682326078415
33.0,7.0,16.0,0.044033702462911606
33.0,8.0,16.0,0.057352542877197266
33.0,9.0,16.0,0.04050013795495033
33.0,10.0,16.0,0.01957053504884243
33.0,11.0,16.0,0.042402829974889755
33.0,12.0,16.0,0.09866812080144882
33.0,13.0,16.0,0.09513454884290695
33.0,14.0,16.0,0.09377548098564148
33.0,15.0,16.0,0.07665126770734787
33.0,16.0,16.0,0.03914107382297516
33.0,17.0,16.0,0.10410437732934952
33.0,18.0,16.0,0.11905409395694733
33.0,19.0,16.0,0.1375373750925064
33.0,20.0,16.0,0.05245990678668022
33.0,21.0,16.0,0.14052732288837433
33.0,22.0,16.0,0.15194347500801086
33.0,23.0,16.0,0.7173145413398743
33.0,24.0,16.0,0.7689589858055115
33.0,25.0,16.0,0.7599891424179077
33.0,26.0,16.0,0.7879859209060669
33.0,27.0,16.0,0.7417776584625244
33.0,28.0,16.0,0.7825496196746826
33.0,29.0,16.0,0.7907040119171143
33.0,30.0,16.0,0.8178852796554565
33.0,31.0,16.0,0.3400380611419678
33.0,32.0,16.0,0.2935580313205719
