X,Y,Z,Val
54.0,43.0,16.0,0.06260370177777777
54.0,44.0,16.0,0.08690940662462462
54.0,45.0,16.0,0.09722091777177176
54.0,46.0,16.0,0.08322672407207207
54.0,47.0,16.0,0.07402001769069066
54.0,48.0,16.0,0.10090360032432431
54.0,49.0,16.0,0.07402001769069066
54.0,50.0,16.0,0.09574784475075074
54.0,51.0,16.0,0.05487006841741742
54.0,52.0,16.0,0.05744794620420419
54.0,53.0,16.0,0.05118738586486487
54.0,54.0,16.0,0.03203743659159158
54.0,55.0,16.0,0.03240570484684682
54.0,56.0,16.0,0.02356726672072069
54.0,57.0,16.0,0.016570169870870878
54.0,58.0,16.0,0.044558557270270256
54.0,59.0,16.0,0.13809869410510509
54.0,60.0,16.0,0.04713643505705705
54.0,61.0,16.0,0.04639989854654653
54.0,62.0,16.0,0.20512351656156158
54.0,63.0,16.0,0.2953492390990991
54.0,64.0,16.0,0.28577426446246246
54.0,65.0,16.0,0.2286926848978979
54.0,66.0,16.0,0.18339568950150148
54.0,67.0,16.0,0.24968397544744744
54.0,68.0,16.0,0.2680973882102102
54.0,69.0,16.0,0.029827827060060055
54.0,70.0,16.0,0.2758310215705706
54.0,71.0,16.0,0.2861425327177177
54.0,72.0,16.0,0.28098677714414416
54.0,73.0,16.0,0.28577426446246246
54.0,74.0,16.0,0.02393553497597598
54.0,75.0,16.0,0.053028727141141145
54.0,76.0,16.0,0.05266045888588588
54.0,77.0,16.0,0.05560660492792793
54.0,78.0,16.0,0.04161241122822822
54.0,79.0,16.0,0.06886426211711712
54.0,80.0,16.0,0.038297996930930917
54.0,81.0,16.0,0.054501800162162155
54.0,82.0,16.0,0.06886426211711712
54.0,83.0,16.0,0.0567114096936937
54.0,84.0,16.0,0.04419028901501501
54.0,85.0,16.0,0.02798648578378378
54.0,86.0,16.0,0.017306706381381372
54.0,87.0,16.0,0.0434537525045045
54.0,88.0,16.0,0.046768166801801805
54.0,89.0,16.0,0.05523833667267267
54.0,90.0,16.0,0.06554984781981983
54.0,91.0,16.0,0.27951370412312315
54.0,92.0,16.0,0.27214833901801805
54.0,93.0,16.0,0.1259458416816817
54.0,94.0,16.0,0.03977106995195195
54.0,95.0,16.0,0.04308548424924923
54.0,96.0,16.0,0.018043242891891884
54.0,97.0,16.0,0.016938438126126124
54.0,98.0,16.0,0.08469979709309308
54.0,99.0,16.0,0.08801421139039038
54.0,100.0,16.0,0.20107256575375373
54.0,101.0,16.0,0.2935078978228228
54.0,102.0,16.0,0.28245985016516517
54.0,103.0,16.0,0.26515124216816816
54.0,104.0,16.0,0.2765675580810811
54.0,105.0,16.0,0.30160979943843846
54.0,106.0,16.0,0.2905617517807808
54.0,107.0,16.0,0.29166655654654655
54.0,108.0,16.0,0.26036375484984986
54.0,109.0,16.0,0.28098677714414416
54.0,110.0,16.0,0.008468268255255219
54.0,111.0,16.0,0.2839329231861862
54.0,112.0,16.0,0.28687906922822826
54.0,113.0,16.0,0.30971170105405404
54.0,114.0,16.0,0.3071338232672673
54.0,115.0,16.0,0.31228957884084085
54.0,116.0,16.0,0.2861425327177177
54.0,117.0,16.0,0.30823862803303304
54.0,118.0,16.0,0.1414131084024024
54.0,119.0,16.0,0.306765555012012
54.0,120.0,16.0,0.3152357248828829
54.0,121.0,16.0,0.3144991883723724
54.0,122.0,16.0,0.3159722613933934
54.0,123.0,16.0,0.23900419604504503
54.0,124.0,16.0,0.34248757577177175
54.0,125.0,16.0,0.3100799693093093
54.0,126.0,16.0,0.3207597487117117
54.0,127.0,16.0,0.30234633594894894
54.0,128.0,16.0,0.33622701543243244
54.0,129.0,16.0,0.32444243126426425
54.0,130.0,16.0,0.16645534975975976
55.0,1.0,16.0,0.0301960953153153
55.0,2.0,16.0,0.008836536510510487
55.0,3.0,16.0,0.08064884628528528
55.0,4.0,16.0,0.096116113006006
55.0,5.0,16.0,0.05818448271471471
55.0,6.0,16.0,0.023567266720720712
55.0,7.0,16.0,0.012887487318318305
55.0,8.0,16.0,0.056711409693693676
55.0,9.0,16.0,0.031300900081081086
55.0,10.0,16.0,0.036088387399399395
55.0,11.0,16.0,0.030932631825825816
55.0,12.0,16.0,0.03977106995195195
55.0,13.0,16.0,0.027249949273273264
55.0,14.0,16.0,0.050819117609609624
55.0,15.0,16.0,0.03572011914414413
55.0,16.0,16.0,0.07991230977477476
55.0,17.0,16.0,0.05818448271471471
55.0,18.0,16.0,0.02393553497597596
55.0,19.0,16.0,0.016570169870870857
55.0,20.0,16.0,0.29313962956756756
55.0,21.0,16.0,0.305292481990991
55.0,22.0,16.0,0.2787771676126126
55.0,23.0,16.0,0.2997684581621622
55.0,24.0,16.0,0.2747262168048048
55.0,25.0,16.0,0.25336665799999997
55.0,26.0,16.0,0.26993872948648645
55.0,27.0,16.0,0.3218645534774775
55.0,28.0,16.0,0.020621120678678696
55.0,29.0,16.0,0.04419028901501501
55.0,30.0,16.0,0.06186716526726727
55.0,31.0,16.0,0.0714421399039039
55.0,32.0,16.0,0.08249018756156155
55.0,33.0,16.0,0.08543633360360361
55.0,34.0,16.0,0.10826896542942942
55.0,35.0,16.0,0.10164013683483483
55.0,36.0,16.0,0.08469979709309308
55.0,37.0,16.0,0.08396326058258258
55.0,38.0,16.0,0.10016706381381382
55.0,39.0,16.0,0.06334023828828829
55.0,40.0,16.0,0.03940280169669668
55.0,41.0,16.0,0.04271721599399398
55.0,42.0,16.0,0.08838247964564563
55.0,43.0,16.0,0.08469979709309308
55.0,44.0,16.0,0.08433152883783783
55.0,45.0,16.0,0.05560660492792791
55.0,46.0,16.0,0.05045084935435434
55.0,47.0,16.0,0.11342472100300299
55.0,48.0,16.0,0.06702292084084084
55.0,49.0,16.0,0.10753242891891893
55.0,50.0,16.0,0.11600259878978979
55.0,51.0,16.0,0.09685264951651651
55.0,52.0,16.0,0.1266823781921922
55.0,53.0,16.0,0.0567114096936937
55.0,54.0,16.0,0.03682492390990991
55.0,55.0,16.0,0.0714421399039039
55.0,56.0,16.0,0.03277397310210209
55.0,57.0,16.0,0.06518157956456457
55.0,58.0,16.0,0.05487006841741742
55.0,59.0,16.0,0.062235433522522525
55.0,60.0,16.0,0.04271721599399398
55.0,61.0,16.0,0.06113062875675674
55.0,62.0,16.0,0.08249018756156155
55.0,63.0,16.0,0.3148674566276276
55.0,64.0,16.0,0.3027146042042042
55.0,65.0,16.0,0.24158207383183183
55.0,66.0,16.0,0.26100314658378376
55.0,67.0,16.0,0.05855275096996997
55.0,68.0,16.0,0.24636956115015013
55.0,69.0,16.0,0.27104353425225225
55.0,70.0,16.0,0.20254563877477477
55.0,71.0,16.0,0.28172331365465464
55.0,72.0,16.0,0.2935078978228228
55.0,73.0,16.0,0.26772911995495496
55.0,74.0,16.0,0.04603163029129131
55.0,75.0,16.0,0.06260370177777777
55.0,76.0,16.0,0.06775945735135135
55.0,77.0,16.0,0.05911555386666664
55.0,78.0,16.0,0.04971431284384386
55.0,79.0,16.0,0.08727767487987989
55.0,80.0,16.0,0.09390650347447446
55.0,81.0,16.0,0.060025823990991
55.0,82.0,16.0,0.08985555266666666
55.0,83.0,16.0,0.06370850654354356
55.0,84.0,16.0,0.06297197003303302
55.0,85.0,16.0,0.0434537525045045
55.0,86.0,16.0,0.0648133113093093
55.0,87.0,16.0,0.03498358263363363
55.0,88.0,16.0,0.03166916833633633
55.0,89.0,16.0,0.052292190630630626
55.0,90.0,16.0,0.2920348248018018
55.0,91.0,16.0,0.2806185088888889
55.0,92.0,16.0,0.2835646549309309
55.0,93.0,16.0,0.1620361306966967
55.0,94.0,16.0,0.0754930907117117
55.0,95.0,16.0,0.03719319216516516
55.0,96.0,16.0,0.02651341276276275
55.0,97.0,16.0,0.08911901615615617
55.0,98.0,16.0,0.038297996930930917
55.0,99.0,16.0,0.08801421139039038
55.0,100.0,16.0,0.09574784475075074
55.0,101.0,16.0,0.19002451809609608
55.0,102.0,16.0,0.1406765718918919
55.0,103.0,16.0,0.21175234515615615
55.0,104.0,16.0,0.07917577326426425
55.0,105.0,16.0,0.31965494394594596
55.0,106.0,16.0,0.2997684581621622
55.0,107.0,16.0,0.3192866756906907
55.0,108.0,16.0,0.28025024063363363
55.0,109.0,16.0,0.2935078978228228
55.0,110.0,16.0,0.28245985016516517
55.0,111.0,16.0,0.26515124216816816
55.0,112.0,16.0,0.290930020036036
55.0,113.0,16.0,0.2739896802942943
55.0,114.0,16.0,0.2806185088888889
55.0,115.0,16.0,0.2905617517807808
55.0,116.0,16.0,0.30492421373573575
55.0,117.0,16.0,0.013255755573573592
55.0,118.0,16.0,0.12705064644744743
55.0,119.0,16.0,0.04824123982282283
55.0,120.0,16.0,0.2747262168048048
55.0,121.0,16.0,0.3248106995195195
55.0,122.0,16.0,0.306765555012012
55.0,123.0,16.0,0.29755884863063065
55.0,124.0,16.0,0.29755884863063065
55.0,125.0,16.0,0.31118477407507505
55.0,126.0,16.0,0.3148674566276276
55.0,127.0,16.0,0.3200232122012012
55.0,128.0,16.0,0.3248106995195195
55.0,129.0,16.0,0.33033472334834835
55.0,130.0,16.0,0.3222328217327327
56.0,1.0,16.0,0.11869999800000001
56.0,2.0,16.0,0.03940280169669668
56.0,3.0,16.0,0.014728828594594581
56.0,4.0,16.0,0.06039409224624625
56.0,5.0,16.0,0.0434537525045045
56.0,6.0,16.0,0.03369999999999999
56.0,7.0,16.0,0.00846826825525524
56.0,8.0,16.0,0.009204804765765774
56.0,9.0,16.0,0.027249949273273264
56.0,10.0,16.0,0.03387877786786785
56.0,11.0,16.0,0.05180000100000001
56.0,12.0,16.0,0.021725925444444436
56.0,13.0,16.0,0.03572011914414415
56.0,14.0,16.0,0.05597487318318318
56.0,15.0,16.0,0.053765263651651636
56.0,16.0,16.0,0.0405
56.0,17.0,16.0,0.14583232746546546
56.0,18.0,16.0,0.1421496449129129
56.0,19.0,16.0,0.053028727141141145
56.0,20.0,16.0,0.2765675580810811
56.0,21.0,16.0,0.273000002
56.0,22.0,16.0,0.28577426446246246
56.0,23.0,16.0,0.2971905803753754
56.0,24.0,16.0,0.2761992898258258
56.0,25.0,16.0,0.2555762675315315
56.0,26.0,16.0,0.289999992
56.0,27.0,16.0,0.32296935824324324
56.0,28.0,16.0,0.036088387399399395
56.0,29.0,16.0,0.03792972867567567
56.0,30.0,16.0,0.030932631825825816
56.0,31.0,16.0,0.037099997999999995
56.0,32.0,16.0,0.013624023828828819
56.0,33.0,16.0,0.07181040815915912
56.0,34.0,16.0,0.09685264951651651
56.0,35.0,16.0,0.0914254727039039
56.0,36.0,16.0,0.08529999900000002
56.0,37.0,16.0,0.05560660492792791
56.0,38.0,16.0,0.06996906688288289
56.0,39.0,16.0,0.04934604458858859
56.0,40.0,16.0,0.06886426211711712
56.0,41.0,16.0,0.09520000199999999
56.0,42.0,16.0,0.08026262058048046
56.0,43.0,16.0,0.09427477172972973
56.0,44.0,16.0,0.0821219193063063
56.0,45.0,16.0,0.0928336624963964
56.0,46.0,16.0,0.064000003
56.0,47.0,16.0,0.0681277256066066
56.0,48.0,16.0,0.0541335319069069
56.0,49.0,16.0,0.1093737701951952
56.0,50.0,16.0,0.15945825290990992
56.0,51.0,16.0,0.08060000099999999
56.0,52.0,16.0,0.09979879555855856
56.0,53.0,16.0,0.07291521292492494
56.0,54.0,16.0,0.06518157956456457
56.0,55.0,16.0,0.06702292084084084
56.0,56.0,16.0,0.031399998999999984
56.0,57.0,16.0,0.06444504305405405
56.0,58.0,16.0,0.062235433522522525
56.0,59.0,16.0,0.0548700684174174
56.0,60.0,16.0,0.07144213990390393
56.0,61.0,16.0,0.052000001
56.0,62.0,16.0,0.026145144507507503
56.0,63.0,16.0,0.3104482375645646
56.0,64.0,16.0,0.2338484404714715
56.0,65.0,16.0,0.2106475403903904
56.0,66.0,16.0,0.253500015
56.0,67.0,16.0,0.27988197237837836
56.0,68.0,16.0,0.2806185088888889
56.0,69.0,16.0,0.2758310215705706
56.0,70.0,16.0,0.2739896802942943
56.0,71.0,16.0,0.252000004
56.0,72.0,16.0,0.2655195104234234
56.0,73.0,16.0,0.11710740355555554
56.0,74.0,16.0,0.061498897012012006
56.0,75.0,16.0,0.08469979709309308
56.0,76.0,16.0,0.06859999900000002
56.0,77.0,16.0,0.051555654120120115
56.0,78.0,16.0,0.05707967794894894
56.0,79.0,16.0,0.07586135896696698
56.0,80.0,16.0,0.060762360501501494
56.0,81.0,16.0,0.04850000100000001
56.0,82.0,16.0,0.04750470331231232
56.0,83.0,16.0,0.05707967794894894
56.0,84.0,16.0,0.031300900081081086
56.0,85.0,16.0,0.05045084935435435
56.0,86.0,16.0,0.03020000099999999
56.0,87.0,16.0,0.038297996930930917
56.0,88.0,16.0,0.05892101922522522
56.0,89.0,16.0,0.06702292084084084
56.0,90.0,16.0,0.03424704612312312
56.0,91.0,16.0,0.294
56.0,92.0,16.0,0.02025285242342341
56.0,93.0,16.0,0.03719319216516516
56.0,94.0,16.0,0.05744794620420419
56.0,95.0,16.0,0.015833633360360342
56.0,96.0,16.0,0.032699997999999994
56.0,97.0,16.0,0.00846826825525524
56.0,98.0,16.0,0.06923253037237238
56.0,99.0,16.0,0.06702292084084084
56.0,100.0,16.0,0.06996906688288287
56.0,101.0,16.0,0.08470000300000001
56.0,102.0,16.0,0.062235433522522525
56.0,103.0,16.0,0.07033733513813811
56.0,104.0,16.0,0.046768166801801826
56.0,105.0,16.0,0.04124414297297296
56.0,106.0,16.0,0.29199999600000004
56.0,107.0,16.0,0.31560399313813814
56.0,108.0,16.0,0.2905617517807808
56.0,109.0,16.0,0.3174453344144144
56.0,110.0,16.0,0.31413092011711713
56.0,111.0,16.0,0.287
56.0,112.0,16.0,0.2765675580810811
56.0,113.0,16.0,0.29313962956756756
56.0,114.0,16.0,0.29166655654654655
56.0,115.0,16.0,0.31081650581981984
56.0,116.0,16.0,0.289999992
56.0,117.0,16.0,0.3148674566276276
56.0,118.0,16.0,0.13515254806306307
56.0,119.0,16.0,0.05892101922522522
56.0,120.0,16.0,0.2994001899069069
56.0,121.0,16.0,0.312000006
56.0,122.0,16.0,0.29166655654654655
56.0,123.0,16.0,0.3027146042042042
56.0,124.0,16.0,0.2846694596966967
56.0,125.0,16.0,0.3041876772252252
56.0,126.0,16.0,0.314999998
56.0,127.0,16.0,0.30897516454354357
56.0,128.0,16.0,0.3189184074354354
56.0,129.0,16.0,0.0301960953153153
56.0,130.0,16.0,0.3218645534774775
57.0,1.0,16.0,0.08801421139039038
57.0,2.0,16.0,0.0828584558168168
57.0,3.0,16.0,0.06518157956456457
57.0,4.0,16.0,0.04124414297297296
57.0,5.0,16.0,0.04198067948348349
57.0,6.0,16.0,0.03572011914414413
57.0,7.0,16.0,0.029827827060060055
57.0,8.0,16.0,0.03351050961261261
57.0,9.0,16.0,0.024672071486486473
57.0,10.0,16.0,0.01104614604204203
57.0,11.0,16.0,0.04697169126336336
57.0,12.0,16.0,0.04603163029129129
57.0,13.0,16.0,0.04566336203603604
57.0,14.0,16.0,0.05892101922522522
57.0,15.0,16.0,0.09685264951651651
57.0,16.0,16.0,0.07991230977477476
57.0,17.0,16.0,0.06665465258558556
57.0,18.0,16.0,0.06886426211711712
57.0,19.0,16.0,0.3152357248828829
57.0,20.0,16.0,0.15798517988888888
57.0,21.0,16.0,0.2758310215705706
57.0,22.0,16.0,0.2680973882102102
57.0,23.0,16.0,0.2776723628468469
57.0,24.0,16.0,0.30897516454354357
57.0,25.0,16.0,0.0821219193063063
57.0,26.0,16.0,0.2765675580810811
57.0,27.0,16.0,0.3071338232672673
57.0,28.0,16.0,0.04308548424924923
57.0,29.0,16.0,0.02798648578378378
57.0,30.0,16.0,0.04050760646246246
57.0,31.0,16.0,0.029827827060060055
57.0,32.0,16.0,0.04271721599399398
57.0,33.0,16.0,0.0861728701141141
57.0,34.0,16.0,0.06113062875675674
57.0,35.0,16.0,0.11416125751351351
57.0,36.0,16.0,0.07438828594594593
57.0,37.0,16.0,0.014728828594594581
57.0,38.0,16.0,0.12152662261861863
57.0,39.0,16.0,0.06297197003303302
57.0,40.0,16.0,0.07622962722222221
57.0,41.0,16.0,0.08911901615615617
57.0,42.0,16.0,0.08063088883573571
57.0,43.0,16.0,0.06260370177777777
57.0,44.0,16.0,0.08175365105105104
57.0,45.0,16.0,0.10016706381381382
57.0,46.0,16.0,0.18781490856456456
57.0,47.0,16.0,0.015465365105105095
57.0,48.0,16.0,0.08776398334744742
57.0,49.0,16.0,0.05818448271471471
57.0,50.0,16.0,0.14546405921021022
57.0,51.0,16.0,0.1207900861081081
57.0,52.0,16.0,0.07807096849849848
57.0,53.0,16.0,0.05487006841741742
57.0,54.0,16.0,0.03977106995195195
57.0,55.0,16.0,0.042348947738738735
57.0,56.0,16.0,0.03498358263363362
57.0,57.0,16.0,0.04787297156756756
57.0,58.0,16.0,0.0828584558168168
57.0,59.0,16.0,0.06260370177777777
57.0,60.0,16.0,0.08249018756156155
57.0,61.0,16.0,0.07586135896696697
57.0,62.0,16.0,0.11121511147147148
57.0,63.0,16.0,0.04603163029129129
57.0,64.0,16.0,0.2787771676126126
57.0,65.0,16.0,0.2511570484684685
57.0,66.0,16.0,0.2526301214894895
57.0,67.0,16.0,0.21727636898498498
57.0,68.0,16.0,0.2717800707627627
57.0,69.0,16.0,0.2861425327177177
57.0,70.0,16.0,0.2787771676126126
57.0,71.0,16.0,0.27104353425225225
57.0,72.0,16.0,0.28025024063363363
57.0,73.0,16.0,0.17234764184384382
57.0,74.0,16.0,0.059289287480480464
57.0,75.0,16.0,0.03940280169669668
57.0,76.0,16.0,0.04198067948348349
57.0,77.0,16.0,0.02651341276276275
57.0,78.0,16.0,0.043822020759759765
57.0,79.0,16.0,0.04713643505705705
57.0,80.0,16.0,0.09390650347447446
57.0,81.0,16.0,0.018411511147147133
57.0,82.0,16.0,0.0707056033933934
57.0,83.0,16.0,0.02651341276276275
57.0,84.0,16.0,0.04971431284384384
57.0,85.0,16.0,0.054501800162162155
57.0,86.0,16.0,0.031706385730330314
57.0,87.0,16.0,0.03645704622312313
57.0,88.0,16.0,0.04271721599399398
57.0,89.0,16.0,0.04209115996006007
57.0,90.0,16.0,0.03682492390990991
57.0,91.0,16.0,0.04124414297297296
57.0,92.0,16.0,0.033878777867867874
57.0,93.0,16.0,0.018411511147147133
57.0,94.0,16.0,0.07107387164864866
57.0,95.0,16.0,0.036088387399399395
57.0,96.0,16.0,0.008836536510510527
57.0,97.0,16.0,0.05192392237537536
57.0,98.0,16.0,0.03866626518618618
57.0,99.0,16.0,0.03792972867567567
57.0,100.0,16.0,0.029459558804804806
57.0,101.0,16.0,0.04971431284384384
57.0,102.0,16.0,0.04271721599399398
57.0,103.0,16.0,0.02798648578378378
57.0,104.0,16.0,0.0320374365915916
57.0,105.0,16.0,0.053028727141141145
57.0,106.0,16.0,0.04198067948348349
57.0,107.0,16.0,0.30492421373573575
57.0,108.0,16.0,0.31818187092492495
57.0,109.0,16.0,0.30492421373573575
57.0,110.0,16.0,0.1948120054144144
57.0,111.0,16.0,0.2905617517807808
57.0,112.0,16.0,0.3115530423303303
57.0,113.0,16.0,0.24158207383183183
57.0,114.0,16.0,0.2758310215705706
57.0,115.0,16.0,0.30971170105405404
57.0,116.0,16.0,0.29903192165165166
57.0,117.0,16.0,0.3159722613933934
57.0,118.0,16.0,0.12962852423423424
57.0,119.0,16.0,0.0567114096936937
57.0,120.0,16.0,0.3056607502462462
57.0,121.0,16.0,0.28761560573873873
57.0,122.0,16.0,0.29539393546606607
57.0,123.0,16.0,0.29568068052882884
57.0,124.0,16.0,0.31228957884084085
57.0,125.0,16.0,0.2927713613123123
57.0,126.0,16.0,0.31228957884084085
57.0,127.0,16.0,0.31634052964864867
57.0,128.0,16.0,0.31560399313813814
57.0,129.0,16.0,0.30897516454354357
57.0,130.0,16.0,0.31634052964864867
58.0,1.0,16.0,0.0301960953153153
58.0,2.0,16.0,0.056711409693693676
58.0,3.0,16.0,0.06334023828828829
58.0,4.0,16.0,0.044558557270270256
58.0,5.0,16.0,0.05707967794894894
58.0,6.0,16.0,0.025408607996996988
58.0,7.0,16.0,0.03710659608258255
58.0,8.0,16.0,0.026145144507507503
58.0,9.0,16.0,0.04934604458858859
58.0,10.0,16.0,0.03977106995195195
58.0,11.0,16.0,0.04369410379159158
58.0,12.0,16.0,0.06334023828828829
58.0,13.0,16.0,0.06039409224624625
58.0,14.0,16.0,0.07365174943543543
58.0,15.0,16.0,0.07917577326426425
58.0,16.0,16.0,0.09316996696396396
58.0,17.0,16.0,0.015833633360360363
58.0,18.0,16.0,0.07917577326426425
58.0,19.0,16.0,0.08249018756156155
58.0,20.0,16.0,0.04934604458858859
58.0,21.0,16.0,0.09906225904804804
58.0,22.0,16.0,0.2924030930570571
58.0,23.0,16.0,0.286510800972973
58.0,24.0,16.0,0.2585224135735736
58.0,25.0,16.0,0.28577426446246246
58.0,26.0,16.0,0.2787771676126126
58.0,27.0,16.0,0.30787035977777777
58.0,28.0,16.0,0.027249949273273285
58.0,29.0,16.0,0.02540860799699701
58.0,30.0,16.0,0.022094193699699685
58.0,31.0,16.0,0.08028057803003003
58.0,32.0,16.0,0.03387877786786785
58.0,33.0,16.0,0.04603163029129129
58.0,34.0,16.0,0.08433152883783783
58.0,35.0,16.0,0.10127186857957958
58.0,36.0,16.0,0.08690940662462462
58.0,37.0,16.0,0.03351050961261261
58.0,38.0,16.0,0.05855275096996997
58.0,39.0,16.0,0.07917577326426425
58.0,40.0,16.0,0.06702292084084084
58.0,41.0,16.0,0.0887507479009009
58.0,42.0,16.0,0.094643039984985
58.0,43.0,16.0,0.06886426211711712
58.0,44.0,16.0,0.1627726672072072
58.0,45.0,16.0,0.10495455113213213
58.0,46.0,16.0,0.096116113006006
58.0,47.0,16.0,0.07843923675375376
58.0,48.0,16.0,0.06554984781981983
58.0,49.0,16.0,0.0894872844114114
58.0,50.0,16.0,0.06849599386186184
58.0,51.0,16.0,0.08359499232732734
58.0,52.0,16.0,0.18376395775675675
58.0,53.0,16.0,0.07807096849849848
58.0,54.0,16.0,0.08580460185885885
58.0,55.0,16.0,0.05560660492792791
58.0,56.0,16.0,0.06518157956456454
58.0,57.0,16.0,0.08727767487987989
58.0,58.0,16.0,0.03166916833633635
58.0,59.0,16.0,0.04971431284384384
58.0,60.0,16.0,0.10753242891891893
58.0,61.0,16.0,0.07770270024324324
58.0,62.0,16.0,0.009573073021021021
58.0,63.0,16.0,0.023567266720720733
58.0,64.0,16.0,0.24047726906606606
58.0,65.0,16.0,0.25447146276576577
58.0,66.0,16.0,0.2666243151891892
58.0,67.0,16.0,0.2747262168048048
58.0,68.0,16.0,0.2846694596966967
58.0,69.0,16.0,0.27730409459159155
58.0,70.0,16.0,0.26478297391291294
58.0,71.0,16.0,0.2912982882912913
58.0,72.0,16.0,0.10569108764264265
58.0,73.0,16.0,0.02761821752852853
58.0,74.0,16.0,0.03829799693093094
58.0,75.0,16.0,0.04271721599399398
58.0,76.0,16.0,0.012150950807807771
58.0,77.0,16.0,0.008099999999999993
58.0,78.0,16.0,0.04050760646246246
58.0,79.0,16.0,0.02909129054954952
58.0,80.0,16.0,0.02025285242342341
58.0,81.0,16.0,0.032037436591591556
58.0,82.0,16.0,0.0187797794024024
58.0,83.0,16.0,0.03166916833633633
58.0,84.0,16.0,0.017306706381381372
58.0,85.0,16.0,0.025776876252252254
58.0,86.0,16.0,0.034873492725525534
58.0,87.0,16.0,0.03303215144924926
58.0,88.0,16.0,0.0434537525045045
58.0,89.0,16.0,0.037561460420420405
58.0,90.0,16.0,0.04713643505705705
58.0,91.0,16.0,0.09685264951651651
58.0,92.0,16.0,0.009204804765765734
58.0,93.0,16.0,0.017306706381381372
58.0,94.0,16.0,0.015097096849849848
58.0,95.0,16.0,0.02761821752852853
58.0,96.0,16.0,0.036088387399399395
58.0,97.0,16.0,0.009204804765765774
58.0,98.0,16.0,0.07254694466966966
58.0,99.0,16.0,0.03277397310210209
58.0,100.0,16.0,0.009204804765765774
58.0,101.0,16.0,0.05266045888588586
58.0,102.0,16.0,0.094643039984985
58.0,103.0,16.0,0.053765263651651636
58.0,104.0,16.0,0.0416124112282282
58.0,105.0,16.0,0.018043242891891863
58.0,106.0,16.0,0.030932631825825795
58.0,107.0,16.0,0.037561460420420405
58.0,108.0,16.0,0.057816214459459433
58.0,109.0,16.0,0.060025823990991
58.0,110.0,16.0,0.32812511381681686
58.0,111.0,16.0,0.3200232122012012
58.0,112.0,16.0,0.31855013918018016
58.0,113.0,16.0,0.2666243151891892
58.0,114.0,16.0,0.3325443328798799
58.0,115.0,16.0,0.31376265186186186
58.0,116.0,16.0,0.3314395281141141
58.0,117.0,16.0,0.30787035977777777
58.0,118.0,16.0,0.3310712598588588
58.0,119.0,16.0,0.30897516454354357
58.0,120.0,16.0,0.28908867875975974
58.0,121.0,16.0,0.09059208917717718
58.0,122.0,16.0,0.2912982882912913
58.0,123.0,16.0,0.3233376264984985
58.0,124.0,16.0,0.3060290185015015
58.0,125.0,16.0,0.29571750735435437
58.0,126.0,16.0,0.3119213105855856
58.0,127.0,16.0,0.3030828724594595
58.0,128.0,16.0,0.33033472334834835
58.0,129.0,16.0,0.3358587471771772
58.0,130.0,16.0,0.32996645509309314
59.0,1.0,16.0,0.06775945735135135
59.0,2.0,16.0,0.06849599386186184
59.0,3.0,16.0,0.08580460185885885
59.0,4.0,16.0,0.05892101922522522
59.0,5.0,16.0,0.03682492390990991
59.0,6.0,16.0,0.030932631825825816
59.0,7.0,16.0,0.031300900081081086
59.0,8.0,16.0,0.03351050961261263
59.0,9.0,16.0,0.08580460185885885
59.0,10.0,16.0,0.04713643505705705
59.0,11.0,16.0,0.04787297156756756
59.0,12.0,16.0,0.06039409224624625
59.0,13.0,16.0,0.07475655420120123
59.0,14.0,16.0,0.10237667334534534
59.0,15.0,16.0,0.07217867641441439
59.0,16.0,16.0,0.0541335319069069
59.0,17.0,16.0,0.059289287480480464
59.0,18.0,16.0,0.08249018756156155
59.0,19.0,16.0,0.17382071486486486
59.0,20.0,16.0,0.05487006841741742
59.0,21.0,16.0,0.09906225904804804
59.0,22.0,16.0,0.04308548424924923
59.0,23.0,16.0,0.02098938893393392
59.0,24.0,16.0,0.30234633594894894
59.0,25.0,16.0,0.26183682787087087
59.0,26.0,16.0,0.2787771676126126
59.0,27.0,16.0,0.3178136026696697
59.0,28.0,16.0,0.04087587471771771
59.0,29.0,16.0,0.04419028901501501
59.0,30.0,16.0,0.051555654120120115
59.0,31.0,16.0,0.08469979709309308
59.0,32.0,16.0,0.059289287480480464
59.0,33.0,16.0,0.00846826825525524
59.0,34.0,16.0,0.03203743659159158
59.0,35.0,16.0,0.06186716526726727
59.0,36.0,16.0,0.06923253037237238
59.0,37.0,16.0,0.057816214459459454
59.0,38.0,16.0,0.0567114096936937
59.0,39.0,16.0,0.03645665565465464
59.0,40.0,16.0,0.07991230977477476
59.0,41.0,16.0,0.03645665565465464
59.0,42.0,16.0,0.05707967794894894
59.0,43.0,16.0,0.06039409224624625
59.0,44.0,16.0,0.06996906688288287
59.0,45.0,16.0,0.0894872844114114
59.0,46.0,16.0,0.166823618015015
59.0,47.0,16.0,0.13073332899999998
59.0,48.0,16.0,0.1093737701951952
59.0,49.0,16.0,0.11931701308708709
59.0,50.0,16.0,0.06775945735135135
59.0,51.0,16.0,0.07254694466966966
59.0,52.0,16.0,0.0887507479009009
59.0,53.0,16.0,0.09316996696396396
59.0,54.0,16.0,0.0508191176096096
59.0,55.0,16.0,0.05855275096996997
59.0,56.0,16.0,0.09206516219819819
59.0,57.0,16.0,0.10016706381381382
59.0,58.0,16.0,0.06307201051441441
59.0,59.0,16.0,0.1108468432162162
59.0,60.0,16.0,0.008099999999999993
